date,call_volume,put_volume,call_premium,put_premium,put_call_ratio,bearish_premium,bullish_premium,ticker,avg_3_day_call_volume,avg_3_day_put_volume,avg_7_day_call_volume,avg_7_day_put_volume,avg_30_day_call_volume,avg_30_day_put_volume,total_open_interest,call_open_interest,put_open_interest,call_volume_ask_side,call_volume_bid_side,put_volume_ask_side,put_volume_bid_side,avg_30_day_put_oi,avg_30_day_call_oi,net_call_premium,net_put_premium,next_earnings_date,er_time,sector,full_name,marketcap,issue_type,is_index,next_dividend_date,close,high,low,total_volume,avg30_volume,prev_close,week_52_high,week_52_low,implied_move,implied_move_perc,volatility,iv30d,iv30d_1d,iv30d_1w,iv30d_1m,iv_rank,prev_call_oi,prev_put_oi
2025-11-24,2933,153,46480.00,15156.00,0.05216501875213092,49073.00,11078.00,OMEX,1044,153.6667,758.7143,415,3592.9333,718.2333,61402,53815,7587,71,2809,68,80,14506.8667,65891.8667,-41955.00,-3960.00,2026-03-30,unknown,Industrials,ODYSSEY MARINE EXPLORATION INC,96984974,Common Stock,f,,1.74,1.8,1.665,898708,1801971.238095238095,1.78,4.43,0.2701,0.468473067942468,0.2692373953692342,1.31257311173436,1.31257311173436,1.351,1.3551,1.4907,0.8558,67333,15732
2025-11-24,254,2831,45606.00,1970083.00,11.145669291338583,50566.00,160948.00,JEF,7419,1370.6667,4053.5714,1337.2857,6404.2333,3471.4333,94797,57148,37649,80,110,539,180,45494.7667,98096.3667,-6941.00,-117323.00,2026-01-14,unknown,Financial Services,JEFFERIES FINANCIAL GROUP INC,11415551581,Common Stock,f,2025-11-17,55.34,55.515,54.61,962123,1937181.857142857143,54.64,82.6799,39.28,4.3067359654249,0.0779147166969679,0.4398927223802105,0.4398927223802105,0.431,0.5227,0.4311,34.5958,105824,52804
2025-11-24,2666,415,263058.00,58326.00,0.15566391597899476,195881.00,102558.00,FIS,517,286.6667,521.7143,339.2857,989.8333,711.0667,42094,25056,17038,671,1843,203,197,19263.3333,30102.9,-72593.00,20730.00,2026-02-10,unknown,Technology,FIDELITY NATIONAL INFORMATION SERVICES INC,33646404145,Common Stock,f,2025-12-09,64.41,64.89,63.81,2254450,4383656.52380952381,64.07,86.03,59.51,1.467748734810584,0.02279466896739532,0.3216874049691155,0.2824746775165875,0.3011,0.3127,0.343,33.6943,31018,19133
2025-11-24,2183,897,701222.00,126796.00,0.4109024278515804,532295.00,241403.00,BAX,3776,12803.6667,2463.7143,5856.8571,2626.6667,6412.7333,151587,54803,96784,866,1145,524,357,86167.4,57914.8667,-252566.00,38326.00,2026-02-19,unknown,Healthcare,BAXTER INTERNATIONAL INC,9345534535,Common Stock,f,2025-11-28,18.18,18.46,18.105,5610070,9886597.095238095238,18.31,37.74,17.4,0.510554346915862,0.02802164362875204,0.3845955990468265,0.3723108001164125,0.4416,0.3934,0.4984,37.5015,67066,97630
2025-11-24,2572,507,2779514.00,139285.00,0.19712286158631415,762476.00,971963.00,VTI,1236.6667,615.6667,1415.2857,726.5714,1316.8333,571.3333,40527,26468,14059,1231,919,210,248,13427.0333,25690.3,233614.00,24127.00,,,,VANGUARD TOTAL STOCK MARKET INDEX FUND,428147234058,ETF,f,2025-09-29,328.64,329.19,324.94,4129772,4002702.714285714286,323.8,339.0601,236.42,3.89364301552694,0.0118432406598237,0.1654546986374118,0.1761736484357633,0.1923,0.1992,0.1297,24.0942,28148,15077
2025-11-24,2616,456,4126568.00,159586.00,0.1743119266055046,1570281.00,2495268.00,TMDX,1983.3333,650.6667,1116.7143,421,1229.2,509.2333,26869,18539,8330,1394,1024,171,263,11503.5333,22856.6,885704.00,-39283.00,2026-02-26,unknown,Healthcare,TRANSMEDICS GROUP INC,4791582108,Common Stock,f,,140.21,141.5,133.14,988533,1044760.047619047619,130.93,145.50,55,13.52465567531777,0.0965839868265213,0.544505292416781,0.544505292416781,0.5725,0.651,0.8426,17.8748,23776,11056
2025-11-24,2961,107,221235.00,18712.00,0.03613644039175954,64690.00,157797.00,MNMD,1163.6667,302.6667,1203.4286,233.8571,2130.7667,405.7333,57943,47746,10197,1870,849,48,56,12830.5667,58667.4667,87501.00,-5606.00,2026-03-05,unknown,Healthcare,MIND MEDICINE (MINDMED) INC,894033330,Common Stock,f,,11.75,11.87,10.532,1815352,2127761.952380952381,10.68,14.43,4.70,1.368223172414758,0.1160494633091398,0.645336289528633,0.645336289528633,0.8553,0.903,0.8221,0,60811,14248
2025-11-24,1702,1363,1735937.00,1347644.00,0.800822561692127,1939581.00,1112970.00,WWD,54.3333,36.3333,193.4286,166.1429,67.8667,86.7333,2760,1630,1130,465,1205,869,478,1038.2667,2183.9667,48121.00,874732.00,2025-11-24,postmarket,Industrials,WOODWARD INC,15661977601,Common Stock,f,2025-11-20,261.18,268.43,259.96,794017,490065.857142857143,262.7,274.5,146.82,20.90248786046052,0.0803632751267225,0.452909356842988,0.452909356842988,0.4664,0.4548,0.3757,54.3877,2011,1580
2025-11-24,2234,809,87514.00,22002.00,0.3621307072515667,48297.00,54849.00,PR,3433.3333,910.3333,2797.8571,649.7143,1720,658.2,83442,59667,23775,969,1148,150,633,28854.9333,76209.1667,-5281.00,-11833.00,2026-02-24,unknown,Energy,PERMIAN RESOURCES CORP,11593580336,Common Stock,f,2025-12-17,13.98,14.0599,13.62,8108405,11839358.761904761905,13.93,16.33,10.01,0.871328026757541,0.0622599518940722,0.350829098867263,0.350829098867263,0.3318,0.348,0.4494,17.4923,75996,31119
2025-11-24,1164,1873,36967.00,483367.00,1.609106529209622,294223.00,220111.00,ORBS,2552.6667,6773.6667,3082.7143,4952.1429,2100.3,4958.8,58104,25782,32322,610,464,1033,821,47637.3333,26385.9333,9603.00,83715.00,2026-04-21,unknown,Consumer Cyclical,Eightco,27840000,Common Stock,f,,2.67,2.9,2.48,2353331,2952394.619047619048,2.75,19.79,2.48,0.956340731799455,0.3602036654611885,2.112753725761959,2.112753725761959,2.0727,2.4494,1.9263,32.9525,40792,67823
2025-11-24,2487,550,4960695.00,1358545.00,0.22114997989545637,3426494.00,2422247.00,CIEN,3286.6667,717,2728.5714,928,3022.7333,1228.6,39152,24278,14874,1087,1253,193,315,19150.0333,34736.2,-1518048.00,-513801.00,2025-12-11,premarket,Technology,CIENA CORP,27463585288,Common Stock,f,,194.7,196.515,182.175,4423012,3520737.952380952381,178.26,214.17,49.21,7.47750947714939,0.03828533857533864,0.548315962513378,0.829378562355756,0.8808,0.8531,0.5117,88.5211,38521,21878
2025-11-24,2932,95,53721.00,7618.00,0.03240109140518418,10808.00,48286.00,GDRX,2235.6667,176.6667,1339.8571,407.1429,2989.2333,330.2333,70724,62107,8617,2323,605,63,4,6934.9667,79097.7333,42866.00,5388.00,2026-02-26,unknown,Healthcare,GOODRX HOLDINGS INC,273068467,Common Stock,f,,2.77,2.7951,2.69,2199519,2913868.714285714286,2.71,5.8099,2.61,0.4037570841862611,0.1452363612180795,0.760422917960042,0.760422917960042,0.8019,0.8284,1.1576,26.6205,83015,9095
2025-11-24,1915,1102,135023.00,47633.00,0.5754569190600523,92324.00,82727.00,VNET,2667.3333,4598,4140.5714,4821.2857,3053.2,2051.8,136133,96205,39928,691,1095,71,1029,36629.6,100255.5,-50609.00,-41012.00,2026-03-11,unknown,Technology,VNET GROUP INC,727903791,ADR,f,,8.89,9.22,8.64,4585578,4943061.904761904762,8.39,16.13,3.455,1.23292230075405,0.1386864230319517,0.776483042995385,0.776483042995385,0.8549,1.065,1.0877,14.7824,118189,54495
2025-11-24,2323,685,254572.00,36408.00,0.29487731381833837,157127.00,90726.00,KEY,4179,2340.6667,11641.4286,1927,8969.0667,2665.5333,283899,160530,123369,974,1052,276,353,126868.7333,125956.4667,-47823.00,18578.00,2026-01-20,unknown,Financial Services,KEYCORP,19552331447,Common Stock,f,2025-12-02,17.89,17.99,17.77,16097474,18732455.952380952381,17.82,20.0395,12.725,0.3147271275956439,0.01758743378573031,0.2449143356583969,0.284794223070661,0.2323,0.3199,0.2781,12.6645,173999,131751
2025-11-24,1541,1463,652991.00,505705.00,0.9493835171966256,479294.00,630478.00,DLTR,3792,2242.6667,2782.7143,2468.1429,6527.8333,3411.7,156796,70133,86663,800,617,746,643,102425.7333,88095,121031.00,-30153.00,2025-12-03,premarket,Consumer Defensive,DOLLAR TREE INC,20447776161,Common Stock,f,,100.25,102.37,99.47,2367843,3428916.285714285714,101.82,118.06,61.80,2.466914782957855,0.02459781416848993,0.3507629532369585,0.478053408483404,0.5258,0.4951,0.3642,34.9381,81352,102643
2025-11-24,353,2628,69180.00,253153.00,7.444759206798867,149392.00,159976.00,EWJ,1045.3333,6186.6667,890.5714,4303.7143,1833.3,3765.2333,114873,31360,83513,184,161,992,1570,60375.2667,35537.7333,-6703.00,-17287.00,,,,ISHARES MSCI JAPAN ETF,15482461733,ETF,f,,81.74,81.8676,80.9601,3202793,6461453.666666666667,81.19,84.54,59.84,1.063122352605445,0.01300455477193204,0.1833991623913063,0.2402098943253139,0.2405,0.2514,0.1495,39.8042,38462,96309
2025-11-24,2033,930,407368.00,63080.00,0.4574520413182489,200021.00,163127.00,GSK,1561.3333,1873.6667,21923.8571,1462.8571,8569.9,4325.1,80629,54684,25945,678,930,400,387,47609.3333,71100.7667,-15741.00,21153.00,2026-02-04,unknown,Healthcare,GSK PLC,91004748610,ADR,f,2025-11-14,46.99,47.34,46.86,5180778,5549848.714285714286,47.19,48.685,31.715,0.723175376824072,0.01537853007600367,0.2200208292533383,0.255871430214803,0.2667,0.2733,0.3209,27.075,56703,43691
2025-11-24,2203,754,115338.00,174689.00,0.34226055379028597,169689.00,97128.00,GEMI,2646.6667,1908.3333,2765.1429,2166.1429,4858.5,2695.2,57261,33377,23884,880,1196,243,451,27990.0667,55014.7333,-24507.00,48054.00,2026-02-09,unknown,Financial Services,GEMINI SPACE STATION INC,458015079,,f,,10.77,10.85,10.0503,2136903,2024503.571428571429,10.63,45.89,10.0503,0.745876708165252,0.0692228963494433,0.960471187762108,0.954342512703528,1.0319,1.0568,1.0515,0,56379,30167
2025-11-24,1630,1320,135062.00,206900.00,0.8098159509202454,223895.00,66567.00,KC,6470.6667,4996.3333,5995.8571,4732.8571,2315.8667,1228.3333,58032,35129,22903,315,783,833,387,11728.1,35444.6333,-48418.00,108910.00,2026-03-18,unknown,Technology,KINGSOFT CLOUD HOLDINGS LTD,591087571,ADR,f,,12.38,12.75,12.29,1601968,1628013.333333333333,12.07,22.26,5.81,1.700092918052785,0.1373257607473978,0.770226063744564,0.770226063744564,0.7439,0.8811,0.8239,14.4322,57281,30196
2025-11-24,607,2338,39044.00,197684.00,3.8517298187808895,135823.00,76155.00,UTI,534.6667,583.3333,289.4286,319.4286,247.7333,145.5667,7511,6276,1235,291,274,1329,725,1409.5667,7019.8,16175.00,75843.00,2026-02-04,unknown,Consumer Defensive,UNIVERSAL TECHNICAL INSTITUTE INC,1184802011,Common Stock,f,,21.77,22.8,21.29,1246230,722541.428571428571,22.66,36.32,21.29,1.657665713859652,0.0760746082542291,0.402994594534303,0.402994594534303,0.4552,0.6668,0.4957,15.8641,7250,1705
2025-11-24,2450,490,70907.00,43077.00,0.2,52881.00,48223.00,APPS,1775.6667,768.3333,1809.2857,771,3140.4333,704.7333,67568,53075,14493,889,1434,277,142,16875.7667,59996.3333,8189.00,12847.00,2026-02-04,unknown,Technology,DIGITAL TURBINE INC,513641957,Common Stock,f,,4.58,4.63,4.34,2364765,4664817,4.34,8.2799,1.39,0.68355542849288,0.1490851534335616,0.846528402856592,0.846528402856592,0.9264,0.962,1.3193,6.8126,64981,16264
2025-11-24,2411,523,199347.00,23148.00,0.21692243882206552,49836.00,133169.00,FSLY,2741,1819.3333,2131,2086.1429,4380.1667,1170.5,110476,72635,37841,1402,457,100,325,33892.5,84637.7667,76892.00,-6441.00,2026-02-11,unknown,Technology,FASTLY INC,1736028000,Common Stock,f,,11.62,11.63,10.94,3325373,4834171.095238095238,10.91,12.54,4.65,0.4181246390710243,0.03602969746411239,0.509840670803931,0.619198545829151,0.6298,0.5878,0.8643,23.9592,77313,39947
2025-11-24,2650,279,231474.00,61595.00,0.10528301886792453,71543.00,191841.00,XRPT,1194,664.3333,1120.7143,458,1220.4333,318.4667,17171,13787,3384,1602,825,135,81,3818.3667,16500.0333,124472.00,4174.00,,,,Volatility Shares Trust 2x XRP ETF,2780000,ETF,f,,7.85,8.12,6.64,2663805,2240616.857142857143,6.02,30.926,5.6652,2.499422607632355,0.3169844778227464,1.789805813490644,1.789805813490644,1.7907,1.7877,1.3165,95.5385,20793,4417
2025-11-24,1245,1672,521512.00,700959.00,1.3429718875502008,349624.00,581482.00,NTAP,931.3333,1050.6667,904.5714,719,935.3667,492.8333,29255,17892,11363,538,525,456,794,13118.3667,22077.8333,46027.00,-185831.00,2025-11-25,postmarket,Technology,NETAPP INC,21750419339,Common Stock,f,2025-10-03,108.96,110.66,107.55,1957408,2028984.857142857143,107.3,131.30,71.8378,6.82965093728348,0.0626659718060603,0.897021170345792,0.449177381748524,0.4902,0.4509,0.2929,54.3832,23768,12354
2025-11-24,2187,730,356785.00,86518.00,0.33379058070416096,241277.00,183511.00,PCAR,734.3333,474,615.8571,302.2857,575.5333,365.9,17817,10763,7054,639,1513,624,81,8871.6333,13003.9667,-38672.00,19094.00,2026-01-27,unknown,Industrials,PACCAR INC,53802093544,Common Stock,f,2025-11-12,102.46,104.17,102.29,2261761,3188433.571428571429,102.99,118.81,84.6473,5.27062801202155,0.0514408355653089,0.270630509221836,0.270630509221836,0.2918,0.2823,0.3351,22.8691,14490,10212
2025-11-24,2359,553,196235.00,14175.00,0.2344213649851632,117261.00,86769.00,MSOX,841.6667,659.6667,1014.8571,458.2857,894.2333,235.8333,13814,10509,3305,1003,1301,289,261,4041.6,13851.2667,-23692.00,6800.00,,,,ADVISORSHARES MSOS 2X DAILY ETF,47309100,ETF,f,,3.27,3.75,2.995,2256241,1023141.190476190476,3.23,14.82,0.6341,1.010376981314727,0.3080417625959535,1.798013685587604,1.798013685587604,2.1481,1.568,2.4595,35.4083,17108,3554
2025-11-24,2548,357,481628.00,70779.00,0.1401098901098901,238241.00,247616.00,OUST,2886.6667,1291.6667,3836.1429,1410.8571,4917.8667,2113.4333,69437,50977,18460,956,1375,82,244,26385,57921.1,-3379.00,-12754.00,2026-03-19,unknown,Technology,OUSTER INC,1282311530,Common Stock,f,,21.37,21.43,20.14,1660048,2854898.857142857143,19.93,41.65,6.34,1.432563723599341,0.067051894387987,0.954909801125982,0.97872663972272,1.0365,1.0433,1.3757,39.753,65829,25530
2025-11-24,1462,1437,59410.00,366375.00,0.9829001367989056,812.00,1353.00,CCRN,6.6667,22.3333,27.8571,33.8571,34.3333,27.7667,10006,5910,4096,14,12,0,1,4147.9333,6367.7,346.00,-195.00,2026-03-04,unknown,Industrials,CROSS COUNTRY HEALTHCARE INC,356428278,Common Stock,f,,10.88,11.33,10.83,257466,401537.571428571429,11.21,18.33,10.35,2.67759003757448,0.2468962690248483,1.388894947697473,1.388894947697473,0.9967,1.1583,1.1386,78.9363,6610,4240
2025-11-24,1110,1778,559406.00,632558.00,1.6018018018018019,563338.00,594396.00,OLMA,3573,4722.6667,2685.2857,5179.8571,784.2,1324.3333,13411,7199,6212,730,365,919,642,4245.5,8541.7667,178991.00,147933.00,2026-03-17,unknown,Healthcare,OLEMA PHARMACEUTICALS INC,1719931071,Common Stock,f,,25.05,25.0819,22.57,5094819,6879712.190476190476,23.17,27.17,2.86,4.433971471639223,0.1780353933603382,1.004625524745666,1.004625524745666,1.1542,1.5772,1.7935,9.9531,14186,19402
2025-11-24,1807,1060,7927158.0000,6390306.0000,0.5866076369673492,4981046.0000,7806048.0000,MELI,2293.3333,3432.3333,1795.8571,2298.2857,1993.9,1707,38804,19496,19308,816,870,392,571,21897.8333,21062.7,934144.0000,-1890858.0000,2026-02-19,unknown,Consumer Cyclical,MERCADOLIBRE INC,101846970585,Common Stock,f,,2008.92,2011,1935.09,442527,614319.190476190476,1951.78,2645.22,1646,54.6225049980193,0.02717693051991499,0.3889346782829565,0.3779628350127265,0.4053,0.3985,0.507,24.8329,23103,20954
2025-11-24,2065,801,244708.00,128176.00,0.38789346246973366,139929.00,174000.00,ALLY,1845,2103,1787.4286,2062.2857,3197.9333,3713.6333,93176,38595,54581,1015,728,248,333,64699.2333,57317.8,19209.00,-14862.00,2026-01-28,unknown,Financial Services,ALLY FINANCIAL INC,12201510349,Common Stock,f,2025-10-31,39.64,39.735,38.5,1980325,2967602.571428571429,38.48,44.83,29.52,2.633065428237783,0.066516746955609,0.3708014812520025,0.3708014812520025,0.393,0.3912,0.337,24.9446,60049,69693
2025-11-24,182,2674,910.00,110147.00,14.692307692307692,74434.00,35643.00,HI,141.6667,208.6667,128.8571,90.2857,954.4667,113.5,3470,1296,2174,0,30,1811,855,2251.5,10255.7333,-150.00,38641.00,2026-02-04,unknown,Industrials,HILLENBRAND INC,2236476299,Common Stock,f,2025-09-15,31.72,31.745,31.65,831350,1215515.952380952381,31.64,35.59,18.36,1.611853821894248,0.050799048909368,0.179941503445923,0.179941503445923,0.1709,0.1473,0.1186,7.7112,8087,2619
2025-11-24,2496,334,224296.00,61569.00,0.13381410256410256,136912.00,124633.00,UMAC,1761.3333,1412.6667,2040.5714,1138.1429,5786.7333,1610.5667,43887,33647,10240,1180,957,169,137,28862,56768.9667,9112.00,21391.00,2026-03-26,unknown,Industrials,UNUSUAL MACHINES INC,258416803,Common Stock,f,,8.49,8.52,7.5718,1723000,3865026,7.88,23.62,4.45,0.616529956006991,0.0724477034085771,1.037844202004372,1.181833451333235,1.0391,1.1166,1.3246,36.2017,60557,20308
2025-11-24,2719,103,174397.00,3596.00,0.03788157410812799,24139.00,145469.00,INDI,669,676,755.4286,472.2857,3149.6,469.3333,115814,86163,29651,2049,526,100,3,33218.2667,94909.0667,124746.00,3416.00,2026-02-19,unknown,Technology,INDIE SEMICONDUCTOR INC,688878260,Common Stock,f,,3.4,3.44,3.29,2526242,4415969.761904761905,3.29,6.05,1.53,0.4152636408974421,0.1219570164162826,0.669601646306406,0.669601646306406,1.0478,0.9809,1.2847,5.5839,99989,33462
2025-11-24,2782,38,158949.00,2254.00,0.013659237958303379,58971.00,91007.00,RPD,1038,108.6667,467.7143,60,727.2333,182.9333,36139,30206,5933,1648,962,1,7,13538.6,35029.0333,31666.00,-370.00,2026-02-11,unknown,Technology,RAPID7 INC,929827019,Common Stock,f,,14.2,14.27,13.69,1038771,1331286,13.91,44.4803,13.21,1.553363413313375,0.1094688804308227,0.619218816364473,0.619218816364473,0.3583,0.3942,0.7839,42.4787,40629,7322
2025-11-24,696,2118,1576335.00,2370695.00,3.043103448275862,1838066.00,1853369.00,ULTA,769.3333,1640.6667,754.8571,1114.7143,782.6667,985.2,36635,16571,20064,304,340,827,1191,19154.3,17392.6667,-165610.00,-180913.00,2025-12-04,postmarket,Consumer Cyclical,ULTA BEAUTY INC,23073373731,Common Stock,f,,514.59,526.64,513.7313,470582,518832.380952380952,515.58,572.23,309.01,11.66337584770569,0.02267683364319735,0.3240432656005735,0.452828136805985,0.4872,0.4549,0.2688,60.4934,18602,21852
2025-11-24,2770,43,35862.00,1326.00,0.01552346570397112,24621.00,10682.00,ARBE,2488,133.3333,2337.2857,154.7143,2418.1,178.9667,42262,38394,3868,418,2239,42,1,16185.6333,86310.0333,-12665.00,1274.00,2026-03-04,unknown,Technology,ARBE ROBOTICS LTD,161823844,Common Stock,f,,1.42,1.43,1.26,1558043,1926104.285714285714,1.31,5.09,0.85,0.3825228228985957,0.2684370687007689,1.469911025591296,1.469911025591296,1.283,1.4108,1.4214,35.5734,100115,15518
2025-11-24,1788,1016,147178.00,98961.00,0.5682326621923938,137684.00,83165.00,NTR,1147.6667,1969.6667,1165.5714,1976.8571,1298.8333,1919.9,125030,46654,78376,916,747,731,240,65022.2667,51714.7333,-4067.00,50452.00,2026-02-18,unknown,Basic Materials,NUTRIEN LTD,23955899394,Common Stock,f,2025-12-31,56.23,56.36,55.48,2609297,2160255.190476190476,56.19,65.08,43.695,1.232755749825275,0.02192345278010448,0.31179463276549,0.2819157517185135,0.2905,0.2964,0.3322,24.6506,51780,84051
2025-11-24,1873,924,4222617.0000,924957.00,0.49332621462893755,2539268.0000,2378071.0000,TMO,907.6667,1547.6667,1090.1429,1354.2857,2537.5333,1758.2667,67204,30183,37021,982,721,526,378,39476.7,53329.7667,133560.0000,294757.00,2026-01-29,unknown,Healthcare,THERMO FISHER SCIENTIFIC INC,220191222138,Common Stock,f,2025-12-15,586.07,587.92,579.1,1193778,1637758.952380952381,587.48,610.97,385.46,10.49171824125042,0.01790915153073489,0.2561280470429955,0.249522497748589,0.2678,0.2701,0.2253,16.1881,48187,39781
2025-11-24,2145,644,250483.00,45690.00,0.30023310023310024,77290.00,198528.00,MLTX,3978.3333,257.3333,4219.1429,275.8571,4537.0333,544.3667,62002,55504,6498,1473,501,173,449,12027.8333,77406.1667,126564.00,5326.00,2026-02-25,unknown,Healthcare,MOONLAKE IMMUNOTHERAPEUTICS,837714754,Common Stock,f,,13.15,13.25,12.68,1548221,2325153.428571428571,12.67,62.75,5.95,2.088756028799645,0.1589616460273703,0.900506330440162,0.900506330440162,0.9087,0.7595,0.8764,22.3491,76814,10670
2025-11-24,1205,1583,259809.00,227701.00,1.3136929460580913,162461.00,275209.00,CF,861,1587,903,1518.2857,1251.2,1232.5333,72929,26264,46665,420,423,203,1355,50626.3667,33009.6,12928.00,-99820.00,2026-02-18,unknown,Basic Materials,CF INDUSTRIES HOLDINGS INC,12112990853,Common Stock,f,2025-11-14,77.66,78.24,76.48,2227096,2516405.47619047619,78.54,104.45,67.34,2.054029042641954,0.02648309750698755,0.3741163393873295,0.325754313306076,0.3349,0.2987,0.3657,31.2227,37132,54566
2025-11-24,2167,618,1874203.00,201321.00,0.28518689432395017,905009.00,849220.00,FAS,1448,1216.6667,1289.2857,863.2857,1839.9333,974.2,49935,39369,10566,875,1099,365,228,11969.0333,43387.1333,-22055.00,33734.00,,,,DIREXION DAILY FINANCIAL BULL 3X SHARES,2344310053,ETF,f,,155.06,155.62,149.895,445117,595610.809523809524,153.23,189.23,92.66,4.71947942797269,0.03046161818070308,0.4358255542838405,0.487749387903158,0.5439,0.5387,0.4582,11.5696,46321,12562
2025-11-24,1619,1150,1039307.00,458375.00,0.7103150092649784,606115.00,558567.00,ALGN,1112.3333,688.3333,1004.1429,731,1923.5667,1652.4,41037,22634,18403,568,892,442,670,27651.1,28434.4333,-140016.00,-92468.00,2026-02-04,unknown,Healthcare,ALIGN TECHNOLOGY INC,10411217036,Common Stock,f,,143.63,145.11,139.13,1567686,1564999.047619047619,142.56,246.1899,122,3.692016632067022,0.02569968419926926,0.3666411417698545,0.403388126319116,0.4129,0.4051,0.5975,18.8103,24921,19915
2025-11-24,1870,883,471307.00,240495.00,0.47219251336898393,340432.00,307040.00,WM,1982.3333,1057.6667,1948.4286,1077.2857,2170.6333,1256.1,42188,26137,16051,908,723,411,261,17044.2667,28368.7333,19302.00,52694.00,2026-02-04,unknown,Industrials,WASTE MANAGEMENT INC,85343356084,Common Stock,f,2025-12-05,211.84,216.2,211.71,1683302,2570390.952380952381,216.62,242.58,194.11,6.68513118948647,0.03154554166424345,0.1751264052323789,0.1751264052323789,0.186,0.1939,0.2607,17.5761,32098,19665
2025-11-24,1373,1373,446246.00,477833.00,1.0,426524.00,356740.00,CROX,2003.6667,3578.6667,2895,3087.8571,3390.5,2684.5333,94364,56050,38314,582,711,553,659,43940.4,59742.0667,-38451.00,31333.00,2026-02-12,unknown,Consumer Cyclical,CROCS INC,4170384727,Common Stock,f,,80.33,81.47,78.6792,1340306,2057701.047619047619,81.44,122.84,73.205,2.477346323226626,0.03079361495620417,0.4410068848263465,0.384617403137631,0.4269,0.4681,0.6448,8.0081,65114,45193
2025-11-24,1602,1134,377901.00,367289.00,0.7078651685393258,385404.00,237001.00,LRN,1029.3333,14301.6667,1358.2857,17004.8571,2765.2667,7605.4667,25698,21262,4436,307,1025,384,579,9190.8333,24499.7333,-134220.00,14183.00,2026-01-27,unknown,Consumer Defensive,STRIDE INC,2770549468,Common Stock,f,,63.17,65.04,61.89,1478969,3487580.142857142857,65.57,171.17,61.89,5.14266576962192,0.0815260901969232,0.4379020813099615,0.4379020813099615,0.462,0.4885,0.5985,30.8619,40731,10032
2025-11-24,2545,185,15628.00,2546.00,0.07269155206286837,12173.00,5956.00,OPTT,1293,1205.3333,1100.5714,688.7143,2374.4333,429.8,59235,54356,4879,596,1949,30,152,8626.5333,76005.6,-7638.00,-1421.00,2025-12-15,unknown,Industrials,OCEAN POWER TECHNOLOGIES INC,75932715,Common Stock,f,,0.4149,0.4216,0.4053,2134693,4291674.761904761905,0.4052,1.75,0.173,0.1381033639093563,0.3311831268809503,1.529907143633579,1.529907143633579,1.5088,1.6334,1.7279,11.9111,80697,10132
2025-11-24,1560,1159,68570.00,268852.00,0.742948717948718,220245.00,75780.00,DUST,2250,557.3333,2778,363.2857,4526.2333,902.5333,49791,38440,11351,766,699,561,317,13069.6333,43079.2,6202.00,150667.00,,,,DIREXION DAILY GOLD MINERS INDEX BEAR 2X SHARES,126933783,ETF,f,,9.52,10.63,9.51,15619325,17966250.904761904762,10.72,70.76,8.61,1.530062620294852,0.1604932732254526,0.865466684624508,0.865466684624508,0.8245,0.8566,0.8201,71.6403,49477,13492
2025-11-24,1710,1009,1135988.00,496062.00,0.5900584795321637,627853.00,518012.00,NUE,4971.3333,1027,3331.5714,1026.1429,3120.7,1509.2667,72741,45696,27045,981,468,698,246,34753.8667,51816.1333,263538.00,373379.00,2026-01-26,unknown,Basic Materials,NUCOR CORP,35164132955,Common Stock,f,2025-09-30,153.65,153.925,150.86,927600,1645987.571428571429,152.35,158.48,97.59,3.145128527987191,0.02048409878850587,0.2859667997106535,0.3256588353933335,0.365,0.3703,0.4076,8.2985,52669,35250
2025-11-24,1081,1625,5684.00,30845.00,1.5032377428307122,5089.00,30925.00,ALE,18.6667,19.6667,39.8571,8.4286,3570.2667,29.8667,54470,48396,6074,16,962,0,1625,6666.5,48659.6333,-5009.00,-30845.00,2026-02-12,unknown,Utilities,ALLETE INC,3921641933,Common Stock,f,2025-05-15,67.5,67.55,67.45,580656,629937.809523809524,67.57,67.595,62.38,2.327379916049105,0.03446183336120686,0.1098635301657885,0.1098635301657885,0.1048,0.0509,0.1034,19.7945,56021,6529
2025-11-24,2654,45,885481.00,3814.00,0.016955538809344386,365571.00,476179.00,TXG,867.6667,65,625,199.4286,782.5667,360.7333,8681,8041,640,1548,930,9,34,3270.2,12186.7333,108331.00,-2277.00,2026-02-11,unknown,Healthcare,10X GENOMICS INC,2344625223,Common Stock,f,,20.13,20.265,18.12,3927221,3208064.952380952381,18.34,20.265,6.78,3.199081534351368,0.1586845999182226,0.899051954620594,0.899051954620594,0.7347,0.8083,0.9561,44.8119,14136,3710
2025-11-24,2634,63,143012.00,2436.00,0.023917995444191344,13368.00,25390.00,UGI,772.6667,315,384.5714,203.4286,253.6333,199.1667,38167,9989,28178,384,135,15,46,30551.9333,10186.8333,11134.00,-888.00,2026-02-04,unknown,Utilities,UGI CORP,8278632163,Common Stock,f,2025-12-15,38.59,38.99,37.24,4607513,2132975.809523809524,37.61,38.99,26.73,1.629261378489361,0.04217606467743621,0.1859655852503699,0.1859655852503699,0.2697,0.2781,0.2582,5.3073,10682,28439
