anchor_date,close_0,close_1,close_20,close_5,date_1,date_20,date_5,event_date,method,oi_diff,ret_1,ret_20,ret_5,score,session_id,symbol
2025-11-28,67.28,67.55,62.71,62.71,2025-12-01,2025-12-29,2025-12-05,2025-11-28,Pre-Event,8919.0,0.004013079667062991,-0.0679250891795482,-0.0679250891795482,909.1159519257033,f5894e2c-1c8d-49fd-88c4-f5b50d03e2ce,KR
2025-11-28,4.66,4.24,4.12,5.9,2025-12-01,2025-12-29,2025-12-05,2025-11-28,Pre-Event,965.0,-0.0901287553648068,-0.11587982832618027,0.2660944206008584,654.6122724207687,f5894e2c-1c8d-49fd-88c4-f5b50d03e2ce,NKLR
2025-11-28,1.22,1.31,1.16,1.57,2025-12-01,2025-12-29,2025-12-05,2025-11-28,Pre-Event,2504.0,0.07377049180327866,-0.049180327868852514,0.28688524590163933,535.7197278911565,f5894e2c-1c8d-49fd-88c4-f5b50d03e2ce,NFE
2025-11-28,20.4,21.25,26.93,23.09,2025-12-01,2025-12-29,2025-12-05,2025-11-28,Pre-Event,5001.0,0.04166666666666674,0.32009803921568625,0.1318627450980392,283.5192072341583,f5894e2c-1c8d-49fd-88c4-f5b50d03e2ce,AEO
2025-11-28,30.48,30.59,28.15,29.6,2025-12-01,2025-12-29,2025-12-05,2025-11-28,Pre-Event,6646.0,0.0036089238845145033,-0.07644356955380582,-0.02887139107611547,235.3967805068989,f5894e2c-1c8d-49fd-88c4-f5b50d03e2ce,CPB
2025-11-28,9.82,9.95,9.84,9.89,2025-12-01,2025-12-29,2025-12-05,2025-11-28,Pre-Event,319.0,0.01323828920570258,0.0020366598778003286,0.007128309572301372,197.84668989547035,f5894e2c-1c8d-49fd-88c4-f5b50d03e2ce,EC
2025-11-28,100.16,95.7,84.55,83.0,2025-12-01,2025-12-29,2025-12-05,2025-11-28,Pre-Event,1484.0,-0.044528753993610115,-0.15585063897763574,-0.1713258785942492,150.09692349577998,f5894e2c-1c8d-49fd-88c4-f5b50d03e2ce,SIG
2025-11-28,15.9,15.79,15.94,15.67,2025-12-01,2025-12-29,2025-12-05,2025-11-28,Pre-Event,429.0,-0.006918238993710801,0.002515723270440251,-0.014465408805031443,138.6895252449133,f5894e2c-1c8d-49fd-88c4-f5b50d03e2ce,MANU
2025-12-01,245.62,245.17,248.03,250.87,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Z-Score,77936.0,-0.0018320983633255405,0.009811904568031826,0.021374480905463678,132.404841472492,d53d52be-7447-49b2-9b1a-8da6ac54b288,IWM
2025-12-01,171.42,181.33,155.61,183.69,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Z-Score,57904.0,0.05781122389452831,-0.09222961148057385,0.07157857892894648,98.35315402736313,d53d52be-7447-49b2-9b1a-8da6ac54b288,MSTR
2025-12-01,6812.63,6829.37,6896.24,6846.51,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Z-Score,41798.0,0.002457200816718297,0.012272793326512543,0.0049731161093440335,70.97513495831133,d53d52be-7447-49b2-9b1a-8da6ac54b288,SPXW
2025-12-01,6812.63,6829.37,6896.24,6846.51,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Z-Score,40966.0,0.002457200816718297,0.012272793326512543,0.0049731161093440335,69.56084762033474,d53d52be-7447-49b2-9b1a-8da6ac54b288,SPXW
2025-12-01,15.48,15.22,12.7,14.96,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Z-Score,40231.0,-0.01679586563307489,-0.17958656330749356,-0.03359173126614989,68.31144714748281,d53d52be-7447-49b2-9b1a-8da6ac54b288,RIOT
2025-12-01,6812.63,6829.37,6896.24,6846.51,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Z-Score,38313.0,0.002457200816718297,0.012272793326512543,0.0049731161093440335,65.05110686594541,d53d52be-7447-49b2-9b1a-8da6ac54b288,SPXW
2025-12-01,6812.63,6829.37,6896.24,6846.51,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Z-Score,37612.0,0.002457200816718297,0.012272793326512543,0.0049731161093440335,63.85950178911658,d53d52be-7447-49b2-9b1a-8da6ac54b288,SPXW
2025-12-01,430.14,429.24,454.43,439.58,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Z-Score,36580.0,-0.0020923420281768745,0.05646998651601809,0.02194634305109955,62.105241533357145,d53d52be-7447-49b2-9b1a-8da6ac54b288,TSLA
2025-12-01,283.1,286.19,273.08,277.89,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Z-Score,35363.0,0.010914871070293097,-0.03539385376192172,-0.018403391027905447,60.036506328648585,d53d52be-7447-49b2-9b1a-8da6ac54b288,AAPL
2025-12-01,245.62,245.17,248.03,250.87,2025-12-02,2025-12-30,2025-12-08,2025-12-01,IQR,77936.0,-0.0018320983633255405,0.009811904568031826,0.021374480905463678,5564.428571428572,d53d52be-7447-49b2-9b1a-8da6ac54b288,IWM
2025-12-01,171.42,181.33,155.61,183.69,2025-12-02,2025-12-30,2025-12-08,2025-12-01,IQR,57904.0,0.05781122389452831,-0.09222961148057385,0.07157857892894648,4133.571428571428,d53d52be-7447-49b2-9b1a-8da6ac54b288,MSTR
2025-12-01,6812.63,6829.37,6896.24,6846.51,2025-12-02,2025-12-30,2025-12-08,2025-12-01,IQR,41798.0,0.002457200816718297,0.012272793326512543,0.0049731161093440335,2983.1428571428573,d53d52be-7447-49b2-9b1a-8da6ac54b288,SPXW
2025-12-01,6812.63,6829.37,6896.24,6846.51,2025-12-02,2025-12-30,2025-12-08,2025-12-01,IQR,40966.0,0.002457200816718297,0.012272793326512543,0.0049731161093440335,2923.714285714286,d53d52be-7447-49b2-9b1a-8da6ac54b288,SPXW
2025-12-01,15.48,15.22,12.7,14.96,2025-12-02,2025-12-30,2025-12-08,2025-12-01,IQR,40231.0,-0.01679586563307489,-0.17958656330749356,-0.03359173126614989,2871.214285714286,d53d52be-7447-49b2-9b1a-8da6ac54b288,RIOT
2025-12-01,6812.63,6829.37,6896.24,6846.51,2025-12-02,2025-12-30,2025-12-08,2025-12-01,IQR,38313.0,0.002457200816718297,0.012272793326512543,0.0049731161093440335,2734.214285714286,d53d52be-7447-49b2-9b1a-8da6ac54b288,SPXW
2025-12-01,6812.63,6829.37,6896.24,6846.51,2025-12-02,2025-12-30,2025-12-08,2025-12-01,IQR,37612.0,0.002457200816718297,0.012272793326512543,0.0049731161093440335,2684.1428571428573,d53d52be-7447-49b2-9b1a-8da6ac54b288,SPXW
2025-12-01,430.14,429.24,454.43,439.58,2025-12-02,2025-12-30,2025-12-08,2025-12-01,IQR,36580.0,-0.0020923420281768745,0.05646998651601809,0.02194634305109955,2610.4285714285716,d53d52be-7447-49b2-9b1a-8da6ac54b288,TSLA
2025-12-01,283.1,286.19,273.08,277.89,2025-12-02,2025-12-30,2025-12-08,2025-12-01,IQR,35363.0,0.010914871070293097,-0.03539385376192172,-0.018403391027905447,2523.5,d53d52be-7447-49b2-9b1a-8da6ac54b288,AAPL
2025-12-01,10.65,10.95,11.04,11.94,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Pre-Event,2027.0,0.028169014084507005,0.036619718309859106,0.12112676056338012,781.6510879848628,d53d52be-7447-49b2-9b1a-8da6ac54b288,STLA
2025-12-01,7.04,7.02,4.86,6.1,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Pre-Event,2485.0,-0.0028409090909091717,-0.30965909090909083,-0.1335227272727273,612.816742081448,d53d52be-7447-49b2-9b1a-8da6ac54b288,CODI
2025-12-01,14.12,14.3,16.67,19.29,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Pre-Event,4128.0,0.012747875354107707,0.18059490084985863,0.36614730878186963,528.5220671444736,d53d52be-7447-49b2-9b1a-8da6ac54b288,PATH
2025-12-01,7.88,7.94,7.77,7.93,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Pre-Event,491.0,0.0076142131979695105,-0.013959390862944177,0.006345177664974555,397.89303079416527,d53d52be-7447-49b2-9b1a-8da6ac54b288,AEG
2025-12-01,5.09,5.08,5.64,4.99,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Pre-Event,5070.0,-0.0019646365422396617,0.10805500982318272,-0.01964636542239684,344.63187567226737,d53d52be-7447-49b2-9b1a-8da6ac54b288,VZLA
2025-12-01,16.08,16.61,15.27,14.88,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Pre-Event,2232.0,0.032960199004975266,-0.050373134328358105,-0.07462686567164167,310.91919940696806,d53d52be-7447-49b2-9b1a-8da6ac54b288,S
2025-12-01,15.79,15.53,16.07,15.56,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Pre-Event,514.0,-0.01646611779607343,0.017732742241925337,-0.014566181127295685,285.0010787486515,d53d52be-7447-49b2-9b1a-8da6ac54b288,MANU
2025-12-01,14.87,14.74,14.49,13.98,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Pre-Event,201.0,-0.008742434431741719,-0.025554808338937418,-0.059852051109616555,82.44827586206897,d53d52be-7447-49b2-9b1a-8da6ac54b288,JBS
2025-12-01,34.36,35.95,33.51,34.67,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Pre-Event,200.0,0.04627473806752058,-0.024738067520372553,0.009022118742724183,76.15658362989322,d53d52be-7447-49b2-9b1a-8da6ac54b288,UNFI
2025-12-01,34.36,35.95,33.51,34.67,2025-12-02,2025-12-30,2025-12-08,2025-12-01,Pre-Event,180.0,0.04627473806752058,-0.024738067520372553,0.009022118742724183,69.18149466192169,d53d52be-7447-49b2-9b1a-8da6ac54b288,UNFI
2025-12-02,245.17,249.63,246.16,251.39,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Z-Score,76282.0,0.018191458987641296,0.00403801443896068,0.025370151323571344,138.77526007714508,7cbbca91-410e-4236-bebf-bec117d8e53b,IWM
2025-12-02,15.82,16.55,14.56,17.49,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Z-Score,58045.0,0.04614412136536039,-0.07964601769911506,0.10556257901390631,105.57672129142557,7cbbca91-410e-4236-bebf-bec117d8e53b,CORZ
2025-12-02,15.82,16.55,14.56,17.49,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Z-Score,55079.0,0.04614412136536039,-0.07964601769911506,0.10556257901390631,100.17743050684236,7cbbca91-410e-4236-bebf-bec117d8e53b,CORZ
2025-12-02,1.29,1.25,0.82,1.26,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Z-Score,45330.0,-0.03100775193798455,-0.3643410852713179,-0.023255813953488413,82.43040223344326,7cbbca91-410e-4236-bebf-bec117d8e53b,BYND
2025-12-02,181.46,179.59,186.5,184.97,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Z-Score,41817.0,-0.01030530144384445,0.02777471619089611,0.01934310591865973,76.03535552870933,7cbbca91-410e-4236-bebf-bec117d8e53b,NVDA
2025-12-02,34.03,34.2,31.77,32.74,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Z-Score,31803.0,0.004995592124596104,-0.06641198942109905,-0.03790772847487511,57.805922650484,7cbbca91-410e-4236-bebf-bec117d8e53b,EWZ
2025-12-02,1.29,1.25,0.82,1.26,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Z-Score,27598.0,-0.03100775193798455,-0.3643410852713179,-0.023255813953488413,50.15116278899634,7cbbca91-410e-4236-bebf-bec117d8e53b,BYND
2025-12-02,286.19,284.15,271.86,277.18,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Z-Score,26901.0,-0.007128131660784853,-0.050071630734826456,-0.0314825815017995,48.88234765856663,7cbbca91-410e-4236-bebf-bec117d8e53b,AAPL
2025-12-02,681.53,683.89,681.92,683.04,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Z-Score,25218.0,0.0034627969421743288,0.0005722418675626617,0.0022156031282556388,45.81862331923637,7cbbca91-410e-4236-bebf-bec117d8e53b,SPY
2025-12-02,245.17,249.63,246.16,251.39,2025-12-03,2025-12-31,2025-12-09,2025-12-02,IQR,76282.0,0.018191458987641296,0.00403801443896068,0.025370151323571344,5446.142857142857,7cbbca91-410e-4236-bebf-bec117d8e53b,IWM
2025-12-02,15.82,16.55,14.56,17.49,2025-12-03,2025-12-31,2025-12-09,2025-12-02,IQR,58045.0,0.04614412136536039,-0.07964601769911506,0.10556257901390631,4143.5,7cbbca91-410e-4236-bebf-bec117d8e53b,CORZ
2025-12-02,15.82,16.55,14.56,17.49,2025-12-03,2025-12-31,2025-12-09,2025-12-02,IQR,55079.0,0.04614412136536039,-0.07964601769911506,0.10556257901390631,3931.6428571428573,7cbbca91-410e-4236-bebf-bec117d8e53b,CORZ
2025-12-02,1.29,1.25,0.82,1.26,2025-12-03,2025-12-31,2025-12-09,2025-12-02,IQR,45330.0,-0.03100775193798455,-0.3643410852713179,-0.023255813953488413,3235.285714285714,7cbbca91-410e-4236-bebf-bec117d8e53b,BYND
2025-12-02,181.46,179.59,186.5,184.97,2025-12-03,2025-12-31,2025-12-09,2025-12-02,IQR,41817.0,-0.01030530144384445,0.02777471619089611,0.01934310591865973,2984.3571428571427,7cbbca91-410e-4236-bebf-bec117d8e53b,NVDA
2025-12-02,34.03,34.2,31.77,32.74,2025-12-03,2025-12-31,2025-12-09,2025-12-02,IQR,31803.0,0.004995592124596104,-0.06641198942109905,-0.03790772847487511,2269.0714285714284,7cbbca91-410e-4236-bebf-bec117d8e53b,EWZ
2025-12-02,1.29,1.25,0.82,1.26,2025-12-03,2025-12-31,2025-12-09,2025-12-02,IQR,27598.0,-0.03100775193798455,-0.3643410852713179,-0.023255813953488413,1968.7142857142858,7cbbca91-410e-4236-bebf-bec117d8e53b,BYND
2025-12-02,286.19,284.15,271.86,277.18,2025-12-03,2025-12-31,2025-12-09,2025-12-02,IQR,26901.0,-0.007128131660784853,-0.050071630734826456,-0.0314825815017995,1918.9285714285713,7cbbca91-410e-4236-bebf-bec117d8e53b,AAPL
2025-12-02,681.53,683.89,681.92,683.04,2025-12-03,2025-12-31,2025-12-09,2025-12-02,IQR,25218.0,0.0034627969421743288,0.0005722418675626617,0.0022156031282556388,1798.7142857142858,7cbbca91-410e-4236-bebf-bec117d8e53b,SPY
2025-12-02,1.035,1.05,0.738,1.02,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Pre-Event,19842.0,0.01449275362318847,-0.28695652173913044,-0.01449275362318836,2224.5917904208304,7cbbca91-410e-4236-bebf-bec117d8e53b,ASST
2025-12-02,37.98,39.01,35.45,43.79,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Pre-Event,5343.0,0.027119536598209537,-0.06661400737230105,0.15297525013164837,1062.9932352164728,7cbbca91-410e-4236-bebf-bec117d8e53b,IOT
2025-12-02,8.3,8.69,6.64,6.82,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Pre-Event,994.0,0.0469879518072287,-0.20000000000000007,-0.17831325301204826,963.1129943502825,7cbbca91-410e-4236-bebf-bec117d8e53b,MEI
2025-12-02,7.02,7.3,4.8,5.85,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Pre-Event,1702.0,0.03988603988603989,-0.3162393162393162,-0.16666666666666663,676.4055610724924,7cbbca91-410e-4236-bebf-bec117d8e53b,CODI
2025-12-02,14.74,14.76,14.42,13.86,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Pre-Event,1594.0,0.0013568521031206426,-0.02170963364993217,-0.059701492537313494,631.4692307692306,7cbbca91-410e-4236-bebf-bec117d8e53b,JBS
2025-12-02,69.4,71.41,76.48,91.31,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Pre-Event,2697.0,0.02896253602305454,0.10201729106628243,0.31570605187319867,441.32437699303165,7cbbca91-410e-4236-bebf-bec117d8e53b,RBRK
2025-12-02,2.3,2.41,1.46,1.65,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Pre-Event,986.0,0.04782608695652191,-0.3652173913043478,-0.28260869565217395,411.7317073170731,7cbbca91-410e-4236-bebf-bec117d8e53b,SPWH
2025-12-02,1.73,1.76,3.2,1.61,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Pre-Event,340.0,0.01734104046242768,0.8497109826589597,-0.06936416184971095,321.1111111111111,7cbbca91-410e-4236-bebf-bec117d8e53b,PETS
2025-12-02,11.77,12.01,19.72,12.84,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Pre-Event,6000.0,0.02039082412914195,0.6754460492778249,0.09090909090909083,309.44849401732904,7cbbca91-410e-4236-bebf-bec117d8e53b,PL
2025-12-02,7.02,7.3,4.8,5.85,2025-12-03,2025-12-31,2025-12-09,2025-12-02,Pre-Event,1210.0,0.03988603988603989,-0.3162393162393162,-0.16666666666666663,303.5213505461767,7cbbca91-410e-4236-bebf-bec117d8e53b,CODI
2025-12-03,6849.72,6857.12,6858.47,6886.68,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Z-Score,41433.0,0.0010803361305278258,0.001277424478664857,0.0053958409978802635,67.74909264024598,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,SPXW
2025-12-03,6849.72,6857.12,6858.47,6886.68,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Z-Score,41402.0,0.0010803361305278258,0.001277424478664857,0.0053958409978802635,67.69834804183235,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,SPXW
2025-12-03,154.21,155.01,157.98,156.06,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Z-Score,40108.0,0.005187731016146779,0.024447182413591673,0.011996627974839358,65.5801702886958,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,XLI
2025-12-03,284.15,280.7,271.01,278.78,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Z-Score,36976.0,-0.012141474573288735,-0.046243181418265,-0.01889846911842341,60.45332892639004,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,AAPL
2025-12-03,80.69,80.75,80.67,80.73,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Z-Score,35113.0,0.0007435865658693697,-0.0002478621886230492,0.0004957243772463205,57.403742253984035,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,HYG
2025-12-03,284.15,280.7,271.01,278.78,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Z-Score,33860.0,-0.012141474573288735,-0.046243181418265,-0.01889846911842341,55.35267832455584,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,AAPL
2025-12-03,179.59,183.38,188.85,183.78,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Z-Score,33785.0,0.021103624923436648,0.05156189097388486,0.023330920429867952,55.22990913484545,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,NVDA
2025-12-03,179.59,183.38,188.85,183.78,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Z-Score,32306.0,0.021103624923436648,0.05156189097388486,0.023330920429867952,52.808900713756614,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,NVDA
2025-12-03,6849.72,6857.12,6858.47,6886.68,2025-12-04,2026-01-02,2025-12-10,2025-12-03,IQR,41433.0,0.0010803361305278258,0.001277424478664857,0.0053958409978802635,2957.0714285714284,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,SPXW
2025-12-03,6849.72,6857.12,6858.47,6886.68,2025-12-04,2026-01-02,2025-12-10,2025-12-03,IQR,41402.0,0.0010803361305278258,0.001277424478664857,0.0053958409978802635,2954.8571428571427,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,SPXW
2025-12-03,154.21,155.01,157.98,156.06,2025-12-04,2026-01-02,2025-12-10,2025-12-03,IQR,40108.0,0.005187731016146779,0.024447182413591673,0.011996627974839358,2862.4285714285716,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,XLI
2025-12-03,284.15,280.7,271.01,278.78,2025-12-04,2026-01-02,2025-12-10,2025-12-03,IQR,36976.0,-0.012141474573288735,-0.046243181418265,-0.01889846911842341,2638.714285714286,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,AAPL
2025-12-03,80.69,80.75,80.67,80.73,2025-12-04,2026-01-02,2025-12-10,2025-12-03,IQR,35113.0,0.0007435865658693697,-0.0002478621886230492,0.0004957243772463205,2505.6428571428573,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,HYG
2025-12-03,284.15,280.7,271.01,278.78,2025-12-04,2026-01-02,2025-12-10,2025-12-03,IQR,33860.0,-0.012141474573288735,-0.046243181418265,-0.01889846911842341,2416.1428571428573,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,AAPL
2025-12-03,179.59,183.38,188.85,183.78,2025-12-04,2026-01-02,2025-12-10,2025-12-03,IQR,33785.0,0.021103624923436648,0.05156189097388486,0.023330920429867952,2410.785714285714,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,NVDA
2025-12-03,179.59,183.38,188.85,183.78,2025-12-04,2026-01-02,2025-12-10,2025-12-03,IQR,32306.0,0.021103624923436648,0.05156189097388486,0.023330920429867952,2305.1428571428573,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,NVDA
2025-12-03,14.67,14.82,13.18,14.72,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Pre-Event,10000.0,0.010224948875255713,-0.10156782549420584,0.0034083162917519783,3522.203049617917,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,PSKY
2025-12-03,8.66,9.01,10.44,9.21,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Pre-Event,3612.0,0.04041570438799069,0.20554272517321004,0.06351039260969982,1444.5606361829023,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,TIGR
2025-12-03,14.67,14.82,13.18,14.72,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Pre-Event,4268.0,0.010224948875255713,-0.10156782549420584,0.0034083162917519783,1017.5145261823428,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,PSKY
2025-12-03,57.4,48.48,61.0,52.85,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Pre-Event,751.0,-0.1554006968641115,0.06271777003484313,-0.07926829268292679,507.3972246313963,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,BBW
2025-12-03,42.51,41.57,53.36,52.01,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Pre-Event,2088.0,-0.02211244413079272,0.2552340625735121,0.2234768289814162,300.6197183098591,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,VSCO
2025-12-03,1.07,1.13,0.9026,1.08,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Pre-Event,407.0,0.05607476635513997,-0.15644859813084122,0.009345794392523477,296.1346066393815,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,DXLG
2025-12-03,4.56,4.69,5.12,5.42,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Pre-Event,452.0,0.028508771929824706,0.12280701754385981,0.1885964912280702,229.71303395399778,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,SFIX
2025-12-03,1.447,1.6,1.25,1.28,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Pre-Event,400.0,0.10573600552868001,-0.13614374568071874,-0.11541119557705604,200.0,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,MNY
2025-12-03,11.46,11.84,11.42,12.12,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Pre-Event,747.0,0.03315881326352521,-0.003490401396160636,0.05759162303664911,175.38088935944944,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,STLA
2025-12-03,9.59,9.58,8.82,9.19,2025-12-04,2026-01-02,2025-12-10,2025-12-03,Pre-Event,240.0,-0.0010427528675703845,-0.08029197080291961,-0.04171011470281549,154.42359249329758,be6d6ef7-01b3-4fa9-9964-3cac4caa1553,TK
2025-12-04,80.75,80.75,,80.72,2025-12-05,,2025-12-11,2025-12-04,Z-Score,226872.0,0.0,,-0.00037151702786375473,261.615933135338,af7fd908-ecad-42de-aea4-045885ddac4c,HYG
2025-12-04,53.66,53.68,,54.87,2025-12-05,,2025-12-11,2025-12-04,Z-Score,99608.0,0.000372717107715248,,0.022549385016772394,114.83391648451403,af7fd908-ecad-42de-aea4-045885ddac4c,XLF
2025-12-04,80.75,80.75,,80.72,2025-12-05,,2025-12-11,2025-12-04,Z-Score,82842.0,0.0,,-0.00037151702786375473,95.49657606485322,af7fd908-ecad-42de-aea4-045885ddac4c,HYG
2025-12-04,155.01,154.58,,157.73,2025-12-05,,2025-12-11,2025-12-04,Z-Score,77968.0,-0.002774014579704387,,0.01754725501580534,89.87506841810223,af7fd908-ecad-42de-aea4-045885ddac4c,XLI
2025-12-04,155.01,154.58,,157.73,2025-12-05,,2025-12-11,2025-12-04,Z-Score,62510.0,-0.002774014579704387,,0.01754725501580534,72.04633119949808,af7fd908-ecad-42de-aea4-045885ddac4c,XLI
2025-12-04,37.12,37.59,,37.01,2025-12-05,,2025-12-11,2025-12-04,Z-Score,61172.0,0.012661637931034697,,-0.002963362068965525,70.50312700759147,af7fd908-ecad-42de-aea4-045885ddac4c,KWEB
2025-12-04,37.12,37.59,,37.01,2025-12-05,,2025-12-11,2025-12-04,Z-Score,60288.0,0.012661637931034697,,-0.002963362068965525,69.48355114388039,af7fd908-ecad-42de-aea4-045885ddac4c,KWEB
2025-12-04,80.75,80.75,,80.72,2025-12-05,,2025-12-11,2025-12-04,Z-Score,52387.0,0.0,,-0.00037151702786375473,60.370803520372085,af7fd908-ecad-42de-aea4-045885ddac4c,HYG
2025-12-04,251.82,250.77,,257.8,2025-12-05,,2025-12-11,2025-12-04,Z-Score,48160.0,-0.004169644984512666,,0.023747120959415557,55.4955239096178,af7fd908-ecad-42de-aea4-045885ddac4c,IWM
2025-12-04,80.75,80.75,,80.72,2025-12-05,,2025-12-11,2025-12-04,IQR,226872.0,0.0,,-0.00037151702786375473,17449.26923076923,af7fd908-ecad-42de-aea4-045885ddac4c,HYG
2025-12-04,53.66,53.68,,54.87,2025-12-05,,2025-12-11,2025-12-04,IQR,99608.0,0.000372717107715248,,0.022549385016772394,7659.7307692307695,af7fd908-ecad-42de-aea4-045885ddac4c,XLF
2025-12-04,80.75,80.75,,80.72,2025-12-05,,2025-12-11,2025-12-04,IQR,82842.0,0.0,,-0.00037151702786375473,6370.038461538462,af7fd908-ecad-42de-aea4-045885ddac4c,HYG
2025-12-04,155.01,154.58,,157.73,2025-12-05,,2025-12-11,2025-12-04,IQR,77968.0,-0.002774014579704387,,0.01754725501580534,5995.115384615385,af7fd908-ecad-42de-aea4-045885ddac4c,XLI
2025-12-04,155.01,154.58,,157.73,2025-12-05,,2025-12-11,2025-12-04,IQR,62510.0,-0.002774014579704387,,0.01754725501580534,4806.038461538462,af7fd908-ecad-42de-aea4-045885ddac4c,XLI
2025-12-04,37.12,37.59,,37.01,2025-12-05,,2025-12-11,2025-12-04,IQR,61172.0,0.012661637931034697,,-0.002963362068965525,4703.115384615385,af7fd908-ecad-42de-aea4-045885ddac4c,KWEB
2025-12-04,37.12,37.59,,37.01,2025-12-05,,2025-12-11,2025-12-04,IQR,60288.0,0.012661637931034697,,-0.002963362068965525,4635.115384615385,af7fd908-ecad-42de-aea4-045885ddac4c,KWEB
2025-12-04,80.75,80.75,,80.72,2025-12-05,,2025-12-11,2025-12-04,IQR,52387.0,0.0,,-0.00037151702786375473,4027.346153846154,af7fd908-ecad-42de-aea4-045885ddac4c,HYG
2025-12-04,251.82,250.77,,257.8,2025-12-05,,2025-12-11,2025-12-04,IQR,48160.0,-0.004169644984512666,,0.023747120959415557,3702.1923076923076,af7fd908-ecad-42de-aea4-045885ddac4c,IWM
2025-12-04,0.44,0.4154,,0.4499,2025-12-05,,2025-12-11,2025-12-04,Pre-Event,4230.0,-0.05590909090909091,,0.022499999999999964,323.90831152925455,af7fd908-ecad-42de-aea4-045885ddac4c,OPTT
