date,open,high,low,close,volume
2010-09-01,36.1315,36.9378,36.0434,36.89,8512898.1620145
2010-09-02,36.7252,36.9415,36.5098,36.92,4456567.2042481
2010-09-03,37.4566,37.6767,37.1204,37.2365,5067132.363291
2010-09-07,36.6578,36.7936,36.3047,36.67,7486942.6103949
2010-09-08,36.5847,37.053,36.5211,36.6999,3885192.2558859
2010-09-09,37.6421,37.6767,36.9256,37.0998,5579469.9960213
2010-09-10,37.0802,37.3574,36.9415,37.1513,3625980.7577776
2010-09-13,37.8846,38.499,37.8359,38.3566,8103443.6416293
2010-09-14,38.2986,38.9663,38.1927,38.6778,6979746.4104046
2010-09-15,38.5364,38.6404,38.3192,38.6151,7204935.8254464
2010-09-16,38.1927,38.7462,38.1843,38.5289,5016379.0009712
2010-09-17,38.4306,38.557,38.0251,38.1478,5155813.8026468
2010-09-20,38.4521,38.9719,38.2517,38.882,5844970.8064534
2010-09-21,38.7031,39.0243,38.1871,38.66,5762829.6112373
2010-09-22,39.4083,39.7501,39.0618,39.192,6865935.4844225
2010-09-23,38.734,39.442,38.6338,38.9504,4161672.1341131
2010-09-24,39.8391,40.0508,39.7202,39.9449,4188539.9909369
2010-09-27,40.0995,40.0995,39.7295,39.8035,2506547.2318346
2010-09-28,39.7829,40.5977,39.324,40.4825,6109472.1608014
2010-09-29,40.0077,40.4909,39.9768,40.2755,4762208.5628766
2010-09-30,40.5724,40.8908,39.8485,40.1416,7962224.5545728
2010-10-01,40.8608,40.977,40.4909,40.8608,6260570.4868426
2010-10-04,40.5855,40.6904,39.929,40.1697,6418350.0059586
2010-10-05,40.7119,41.287,40.5171,41.1277,7268449.3375573
2010-10-06,41.847,42.3911,41.7852,42.1204,7268013.677213
2010-10-07,42.702,42.7526,41.5023,41.9584,7500024.1664694
2010-10-08,42.3115,42.9905,42.2075,42.8949,5347448.8288153
2010-10-11,42.7704,42.9127,42.4267,42.6318,3534694.9665104
2010-10-12,41.8873,42.2375,41.4546,42.1963,6006012.439177
2010-10-13,43.0747,43.4625,42.9998,43.1263,6594524.428878
2010-10-14,43.5945,43.8427,43.1684,43.5158,8325288.7228513
2010-10-15,43.7462,43.9008,42.7704,43.3435,7666355.6554328
2010-10-18,42.5747,43.3641,42.4426,43.2639,4896868.185484
2010-10-19,41.9163,42.0184,41.2701,41.4078,9754268.5335974
2010-10-20,42.1326,42.938,42.038,42.7779,7746767.0228111
2010-10-21,43.0111,43.3688,42.053,42.5025,6038578.0499159
2010-10-22,42.6898,42.7751,42.3218,42.555,3883673.8514505
2010-10-25,43.6685,43.9204,43.4859,43.5533,6009804.1790857
2010-10-26,42.9792,43.3173,42.8322,43.2265,5363188.1265492
2010-10-27,42.3012,42.4754,41.8058,42.4538,6440577.2258792
2010-10-28,43.4119,43.7003,42.9483,43.5692,7080113.7978202
2010-10-29,43.3566,43.6357,43.1965,43.4325,3680049.6234532
2010-11-01,43.9729,44.3128,43.6217,43.8324,3503672.3194911
2010-11-02,44.7043,44.8522,44.5263,44.6574,3753279.0019197
2010-11-03,44.6256,45.2737,44.4214,45.2737,6608824.3390037
2010-11-04,47.2197,48.0457,47.171,47.9652,13268280.311702
2010-11-05,47.998,48.6011,47.8631,48.4597,7440757.2749208
2010-11-08,47.5962,47.8435,47.3874,47.8435,5796946.7280554
2010-11-09,48.5018,48.7135,46.7356,46.9528,6851896.1162674
2010-11-10,46.7459,47.3555,46.2514,47.1813,6202672.5084347
2010-11-11,46.8826,47.1776,46.6297,47.1242,5556712.0820047
2010-11-12,46.2561,46.6915,45.3776,45.7419,4718479.1558142
2010-11-15,46.4406,46.7234,46.0351,46.1184,7905477.6591335
2010-11-16,45.4301,45.4675,44.3437,44.7258,8553671.9126232
2010-11-17,44.4467,45.1678,44.4158,44.7211,5099827.1772202
2010-11-18,45.594,46.0763,45.505,45.8899,4443935.1898524
2010-11-19,44.9852,45.6192,44.7408,45.4891,4496089.4991618
2010-11-22,44.9618,45.5462,44.7305,45.5406,4675607.188106
2010-11-23,44.3568,44.4111,43.6685,43.8099,7468606.4353143
2010-11-24,44.0993,44.7726,44.0993,44.7586,5192579.0509697
2010-11-26,43.9111,44.2435,43.7462,43.8483,3012653.2131691
2010-11-29,43.3847,44.0731,42.9586,43.9363,7058411.9330207
2010-11-30,42.9099,43.9701,42.8931,43.3398,6837895.1887309
2010-12-01,44.4833,45.0686,44.3952,44.9721,8006270.0289438
2010-12-02,45.2737,46.3619,45.2559,45.9817,6265131.0391236
2010-12-03,45.8674,46.7178,45.8599,46.6335,3556079.6962064
2010-12-06,46.6185,46.8152,46.4668,46.6653,3353563.8393793
2010-12-07,48.0457,48.0776,46.6616,46.7299,6597194.9840769
2010-12-08,46.8667,46.8714,45.6885,46.1774,7875784.4168414
2010-12-09,46.9987,47.0343,46.4986,46.9931,6289604.8996435
2010-12-10,46.9594,47.334,46.6784,47.2282,3525890.997052
2010-12-13,47.6084,48.3548,47.5391,47.9071,5493963.1110863
2010-12-14,47.6814,48.1544,47.4876,47.7798,3535141.3048044
2010-12-15,47.0821,47.7077,46.7665,46.876,4214070.9684687
2010-12-16,46.7955,47.2694,46.6485,47.1739,5163940.7900996
2010-12-17,46.9388,47.0193,46.567,46.876,4084180.1181599
2010-12-20,47.128,47.2076,46.6503,46.8873,2701209.4567192
2010-12-21,47.6814,48.0073,47.5335,47.85,4162858.4543154
2010-12-22,48.0233,48.3698,47.998,48.2977,2166869.9088051
2010-12-23,48.3342,48.5599,48.19,48.5599,3605066.9256597
2010-12-27,48.308,48.308,47.4969,47.8285,2963096.8490012
2010-12-28,48.3548,48.4756,48.1544,48.3295,2078107.3170322
2010-12-29,48.7659,49.0141,48.5945,48.809,2241500.2342613
2010-12-30,48.7987,49.2079,48.6301,48.8558,2014047.0939009
2010-12-31,48.3707,49.0328,48.3286,48.8708,1301941.0407796
2011-01-03,49.2979,49.4009,48.7968,48.8661,2127958.3926094
2011-01-04,48.7818,48.8062,47.5662,48.0401,5982688.5938308
2011-01-05,47.171,48.0401,46.9472,47.5962,5715959.8191929
2011-01-06,47.6665,47.6665,46.7178,46.7665,5022808.194435
2011-01-07,46.7777,47.0193,46.1259,46.5042,4277165.9049547
2011-01-10,46.3301,46.7665,46.0557,46.6915,2923794.5198496
2011-01-11,46.876,47.1776,46.7084,46.9126,5905729.4075634
2011-01-12,47.6665,48.0542,47.2825,47.8968,5730292.8309624
2011-01-13,48.0776,48.1769,47.5503,47.6964,4560783.9925003
2011-01-14,47.2975,47.6814,47.1514,47.6309,2567656.0696921
2011-01-18,47.9174,48.2724,47.8603,48.1413,3554702.2407059
2011-01-19,48.1057,48.2265,47.4623,47.6468,5995860.9124771
2011-01-20,46.6297,46.6297,45.7991,46.3235,7988908.7506632
2011-01-21,46.7964,46.9472,46.051,46.3937,4227654.3881753
2011-01-24,46.4349,47.4127,46.3937,47.3555,5490859.0311329
2011-01-25,46.5558,46.5885,45.9414,46.493,6292899.0471
2011-01-26,47.0615,47.7189,46.9875,47.6665,4938914.7476869
2011-01-27,47.5925,47.6814,46.7178,46.9762,3497555.989951
2011-01-28,46.272,46.4874,45.4825,45.8599,5732064.3028037
2011-01-31,46.2814,46.8789,46.2495,46.8245,5299153.5304971
2011-02-01,47.5297,48.1825,47.467,48.0972,6232666.8689061
2011-02-02,48.6067,49.2904,48.5018,48.9963,7737164.3427214
2011-02-03,49.3025,49.7193,48.8558,49.6912,6131046.9580005
2011-02-04,49.4702,49.8017,48.9645,49.5863,4707233.1392787
2011-02-07,49.7802,50.1688,49.5751,50.0424,7948510.863881
2011-02-08,49.8953,50.475,49.7708,50.3271,6082504.9990462
2011-02-09,49.5919,49.812,48.9766,49.3053,4886556.4895398
2011-02-10,48.8474,49.34,48.7772,49.1171,4231323.3316633
2011-02-11,48.971,49.5751,48.8586,49.2904,2846573.7238166
2011-02-14,49.7371,50.6118,49.6444,50.3018,4983225.0352085
2011-02-15,49.6743,50.211,49.3896,49.7324,4677963.8115863
2011-02-16,48.7388,49.2164,48.6826,49.0712,6219166.7372066
2011-02-18,48.5655,48.9092,48.3857,48.5945,6934152.6333393
2011-02-22,48.9851,49.4271,48.2546,48.4428,10189173.946892
2011-02-23,48.3501,48.6282,47.8875,48.5758,14769345.89251
2011-02-24,48.6067,48.7603,47.8229,48.2593,9124959.3017986
2011-02-25,49.1658,49.4589,48.6189,49.3887,6556525.8773745
2011-02-28,49.8673,50.0208,49.4898,49.7539,8974112.9753683
2011-03-01,49.989,50.0677,48.9785,49.0525,7413401.4357996
2011-03-02,49.3784,49.9056,49.1976,49.665,7087751.7351806
2011-03-03,50.4348,50.5481,50.0583,50.4975,6425483.944097
2011-03-04,50.5518,50.7204,50.004,50.3655,4684690.9198443
2011-03-07,50.7579,50.8384,49.4524,49.6874,6826365.1387355
2011-03-08,49.2941,49.6874,48.8558,49.6191,7234872.5249898
2011-03-09,49.3625,49.4627,48.7893,48.9785,6160002.3539742
2011-03-10,47.2694,47.3602,46.7009,46.9051,10370344.582437
2011-03-11,46.8657,47.6945,46.8227,47.5831,5642485.9156801
2011-03-14,46.8273,47.3022,46.6438,47.2797,6467249.676225
2011-03-15,44.9234,46.3769,44.7989,46.1793,9429858.5429288
2011-03-16,45.8412,46.3572,44.5348,45.0817,14708224.241113
2011-03-17,46.3769,46.8929,46.1493,46.4087,7431798.475193
2011-03-18,47.5513,47.5775,46.7646,47.0352,7173157.1795942
2011-03-21,47.8678,47.8865,47.2048,47.5831,5833410.8581991
2011-03-22,47.5335,47.5831,46.9594,47.1158,6590419.8250456
2011-03-23,47.5719,47.9708,47.1888,47.8116,8069191.982646
2011-03-24,48.2565,48.5177,47.6412,48.4709,7378472.7948107
2011-03-25,48.0233,48.3801,47.8378,48.1553,6838922.4074839
2011-03-28,48.2415,48.6189,48.0813,48.1094,5639596.4625141
2011-03-29,48.6442,49.3447,48.3052,49.2819,5060559.0175074
2011-03-30,50.3711,50.3964,49.7876,50.137,6037305.2383217
2011-03-31,50.5256,51.331,50.4601,50.9236,6580256.5526011
2011-04-01,51.0838,51.5558,50.8225,51.434,6281700.0135428
2011-04-04,51.9969,52.1617,51.7618,51.9969,4296255.9432782
2011-04-05,51.8892,52.5007,51.8255,52.2572,5087405.5184319
2011-04-06,52.7245,52.9315,52.4736,52.8884,8394036.565864
2011-04-07,52.6009,53.0804,52.2881,52.659,7856993.3611071
2011-04-08,53.7275,54.0413,53.4944,53.8137,6851084.5920966
2011-04-11,55.1454,55.5509,54.3147,54.5348,12154046.947222
2011-04-12,53.78,53.898,53.0476,53.249,13058137.195464
2011-04-13,53.5627,53.735,52.8472,53.2424,13983930.3763
2011-04-14,52.8884,53.4569,52.8313,53.3342,10577225.585067
2011-04-15,52.6543,53.1066,52.5504,53.0064,8745361.3963347
2011-04-18,52.1814,52.437,51.3432,52.0381,10379167.772205
2011-04-19,52.5625,52.7067,51.8798,52.2722,8951122.2820501
2011-04-20,53.3829,53.8174,53.2555,53.706,6736256.057516
2011-04-21,54.5461,54.5676,53.9767,54.2951,4772097.412016
2011-04-25,54.3765,54.4758,53.7154,53.9579,2533677.766219
2011-04-26,53.8661,54.3391,53.4944,54.2389,4855702.5541244
2011-04-27,53.7538,53.8249,52.7508,53.7275,7680338.430455
2011-04-28,53.1909,54.281,53.1544,53.6648,4301510.5622842
2011-04-29,53.4251,53.9598,52.9634,53.7725,6412883.9635501
2011-05-02,53.3342,54.0413,52.9634,53.1965,5580644.5704791
2011-05-03,52.3415,52.6712,51.6822,52.1299,5939372.4234185
2011-05-04,51.9135,51.9482,50.8562,51.1315,6877840.3304494
2011-05-05,50.5518,50.8562,49.3353,49.6874,13903888.465979
2011-05-06,50.8384,51.5511,50.2175,50.7204,8524222.1275823
2011-05-09,50.6211,51.4715,50.461,51.4303,5690731.0276352
2011-05-10,51.3057,51.7094,51.0463,51.6719,5301075.5614279
2011-05-11,51.4181,51.4649,50.0583,50.4928,11952770.800345
2011-05-12,49.5273,50.181,49.2389,49.9525,13510432.717503
2011-05-13,49.9628,50.0892,48.7341,49.1976,8841698.9255652
2011-05-16,49.4739,50.3711,49.266,49.4589,9009385.4463348
2011-05-17,49.252,49.8719,48.9944,49.8438,7547980.9737848
2011-05-18,49.6968,50.4666,49.5741,50.3711,7222980.4925025
2011-05-19,50.5987,50.8056,49.6275,49.9253,13207727.795019
2011-05-20,49.6968,49.93,49.133,49.4898,8488683.7756703
2011-05-23,47.9905,48.4232,47.8172,48.0916,8211773.5760735
2011-05-24,49.0478,49.266,48.662,48.8315,4733522.2512333
2011-05-25,48.3951,49.1386,48.3951,48.9204,6860870.9329196
2011-05-26,49.3447,49.93,49.2033,49.7502,5969776.8171551
2011-05-27,50.255,50.5884,49.9178,50.1641,4911297.2988001
2011-05-31,50.9077,50.9789,50.121,50.6801,4786331.1188542
2011-06-01,50.5781,50.6324,49.4093,49.4833,5802876.1934772
2011-06-02,49.1293,49.547,48.7079,49.3934,5636615.1789813
2011-06-03,48.1619,49.1555,48.1413,48.7846,4941188.0831602
2011-06-06,49.0843,49.252,48.3801,48.5121,4160429.2207778
2011-06-07,49.236,49.7502,49.1293,49.1976,5265918.4123173
2011-06-08,48.2143,48.6236,48.0186,48.1141,6172993.1474771
2011-06-09,48.4484,49.133,48.3211,48.9532,4622707.5579134
2011-06-10,48.1787,48.3417,47.525,47.6786,6442381.7993643
2011-06-13,47.9764,48.1984,47.3022,47.7779,5792704.378673
2011-06-14,48.5945,49.1976,48.5758,48.9598,4697195.8666396
2011-06-15,48.0186,48.3304,47.0886,47.3181,8136943.5729596
2011-06-16,47.1532,47.4932,46.4162,46.9706,6482396.3477553
2011-06-17,47.54,47.7479,46.8976,47.0315,4978273.6699715
2011-06-20,46.5942,47.3321,46.5408,47.2169,5965240.8241582
2011-06-21,47.6627,48.3052,47.5513,48.0813,6011604.4813909
2011-06-22,47.6833,48.2518,47.5091,47.5335,3878241.9784808
2011-06-23,46.5857,46.9669,45.8571,46.9388,9146661.1665981
2011-06-24,47.5719,47.6833,46.9772,47.0624,5886618.0133407
2011-06-27,47.1635,47.6468,46.8021,47.4173,5819723.8623813
2011-06-28,47.7517,48.5074,47.6992,48.4709,7976642.9899393
2011-06-29,49.0029,49.5807,48.6882,49.2304,7402088.1481814
2011-06-30,49.6856,50.4451,49.6575,50.2606,5755304.860143
2011-07-01,50.1641,50.7803,49.8354,50.6951,5739794.0705308
2011-07-05,50.3814,50.8019,50.2653,50.343,4826455.6501262
2011-07-06,50.1969,50.6249,49.9543,50.4882,5205325.3194263
2011-07-07,51.3001,51.7159,51.228,51.4116,5533338.0502953
2011-07-08,50.6567,50.9293,50.2334,50.9021,6765396.1820181
2011-07-11,49.7755,50.048,49.34,49.5161,4254372.7537044
2011-07-12,48.9532,49.5985,48.6985,49.0029,5243181.8541999
2011-07-13,49.4524,50.4722,49.4093,49.944,5197203.6709484
2011-07-14,49.8438,50.0845,48.809,49.0113,7968557.64649
2011-07-15,48.41,48.7622,48.1169,48.3745,5910340.1462076
2011-07-18,47.7639,47.8275,47.3181,47.6131,6229599.0939814
2011-07-19,48.3604,48.8539,48.3379,48.8268,5840078.1699393
2011-07-20,49.4589,49.6228,48.9785,49.4898,4844544.0967757
2011-07-21,49.5161,50.3814,49.4149,50.3496,6998822.5673936
2011-07-22,50.1173,50.2269,49.7979,49.9956,4110415.8403664
2011-07-25,49.5161,50.1173,49.4627,49.8438,4390809.1871279
2011-07-26,50.0826,50.4273,49.7914,50.1107,4735108.9945462
2011-07-27,50.3814,50.4245,49.1658,49.3447,7219565.6842153
2011-07-28,48.9195,49.6163,48.8399,48.9785,5582457.6863239
2011-07-29,48.366,49.0665,47.9502,48.6236,5171309.6431296
2011-08-01,49.266,49.34,47.5775,48.1825,8431890.9650477
2011-08-02,47.0577,47.4014,46.4865,46.4958,9043591.1901347
2011-08-03,46.1793,46.3141,44.9047,46.0528,10585472.165556
2011-08-04,43.868,44.2192,42.5831,42.614,14948772.818883
2011-08-05,43.5617,43.9232,40.7737,42.0324,17298298.666024
2011-08-08,39.9552,40.5864,38.1393,38.1777,16236065.848379
2011-08-09,41.0987,42.1214,38.9457,42.0924,18954606.68512
2011-08-10,40.8533,41.1661,39.8485,39.9234,16164812.958387
2011-08-11,40.992,42.998,40.5612,42.5091,13254008.164245
2011-08-12,43.1422,43.4091,42.5737,42.8612,6924819.0375799
2011-08-15,44.0028,44.4776,43.7687,44.4336,4647191.0285879
2011-08-16,43.366,44.2444,43.0785,43.6207,7147296.2534192
2011-08-17,44.4776,45.0124,43.8539,44.3437,7354532.8317716
2011-08-18,42.4201,42.5288,41.272,41.9257,11181054.025697
2011-08-19,41.02,42.4304,41.02,41.2195,10006763.601397
2011-08-22,42.5578,42.6477,41.1839,41.2982,9811379.5471186
2011-08-23,41.8732,42.9895,41.5127,42.968,9078192.0180704
2011-08-24,42.8556,43.4906,42.3564,42.9951,6716475.1558524
2011-08-25,43.5308,43.7687,42.0221,42.26,7586636.2191897
2011-08-26,42.3368,43.6751,41.5932,43.5308,8777435.8213912
2011-08-29,44.4439,44.959,44.2875,44.9478,4565161.9518428
2011-08-30,44.3156,44.915,44.03,44.6556,7662971.8131995
2011-08-31,45.4404,45.8009,44.8288,45.2371,6823425.4992062
2011-09-01,45.1819,45.5921,44.7661,44.8167,5122614.9894957
2011-09-02,43.6694,44.0253,43.2433,43.5402,2846069.7245948
2011-09-06,41.6185,42.9258,41.6026,42.7872,9127967.2802054
2011-09-07,43.809,44.5591,43.6591,44.5198,5484372.1767412
2011-09-08,43.6057,44.1761,43.1637,43.3417,6625863.143206
2011-09-09,42.3555,42.5981,41.2411,41.5548,7368954.470523
2011-09-12,40.8487,41.5585,40.2662,41.3703,6822876.652596
2011-09-13,41.2841,41.9491,40.8318,41.8667,6653539.3208157
2011-09-14,41.7533,42.1776,40.6586,41.7084,6111174.2259702
2011-09-15,42.4688,42.5868,41.8348,42.4211,5305575.2493961
2011-09-16,42.8041,42.8069,42.0334,42.4632,4354459.3110451
2011-09-19,40.8,41.3806,40.2502,41.1324,7417585.0564591
2011-09-20,41.1924,41.5642,40.6445,40.7035,5728932.4601814
2011-09-21,40.5256,40.5256,38.7303,38.7481,11232623.183368
2011-09-22,36.787,36.7992,35.4403,36.2298,18497571.221246
2011-09-23,35.8683,37.0193,35.8299,36.4752,10645838.885915
2011-09-26,36.6044,37.2937,35.5546,37.1972,9001710.1361509
2011-09-27,38.5439,39.1957,37.9886,38.2424,11009151.850419
2011-09-28,38.2424,38.381,36.551,36.5894,9435389.7208299
2011-09-29,37.7638,37.7732,36.0444,36.7926,10757770.492764
2011-09-30,35.8393,36.6587,35.6211,35.7737,7807314.2005187
2011-10-03,35.2371,36.0565,34.678,34.6874,7803449.8505526
2011-10-04,34.2266,36.1249,33.6769,36.0809,15915662.224407
2011-10-05,36.6044,37.4276,36.168,37.3499,12860856.737333
2011-10-06,37.8593,38.882,37.6177,38.6563,11828509.365074
2011-10-07,39.486,39.6256,38.0073,38.5168,9434221.5531419
2011-10-10,39.9599,40.5031,39.8916,40.4825,5870276.4792484
2011-10-11,39.5329,40.0405,39.2706,39.8681,7501750.7909223
2011-10-12,41.0687,41.8161,40.9236,41.0257,9418012.4256248
2011-10-13,40.5115,41.0097,39.9487,40.9311,6871630.0349527
2011-10-14,41.6934,41.8667,41.1502,41.8395,5958635.4445258
2011-10-17,41.1437,41.2036,40.0564,40.165,6344955.119273
2011-10-18,39.7979,41.2036,39.0393,40.9564,9617699.6935987
2011-10-19,40.121,40.3626,39.1096,39.2426,9425811.6000243
2011-10-20,39.2641,39.561,38.2742,39.1133,9068711.0666064
2011-10-21,40.0508,40.5518,39.7979,40.4226,5822823.6711548
2011-10-24,41.4836,42.8556,41.4733,42.7498,10392295.243463
2011-10-25,41.6737,42.0221,40.7887,41.197,6890951.7847829
2011-10-26,42.1944,42.3995,41.1062,42.0221,8393979.972731
2011-10-27,44.7033,45.431,44.1648,45.0171,13061938.545527
2011-10-28,44.4402,45.1079,44.251,44.7745,7613841.4992213
2011-10-31,42.8622,42.9352,42.0446,42.0446,9454295.030625
2011-11-01,40.0882,41.5698,39.8953,40.7073,9299517.0831461
2011-11-02,41.3272,41.9734,40.9311,41.6794,10764744.261659
2011-11-03,41.877,42.7217,41.4096,42.5512,12430597.299916
2011-11-04,42.3939,42.6683,41.5323,42.5391,7118745.551736
2011-11-07,42.053,42.658,41.7749,42.6046,3925095.7536009
2011-11-08,42.8687,43.1965,42.4417,43.116,7576261.5233428
2011-11-09,41.3132,41.4733,40.3542,40.4319,7792273.2406896
2011-11-10,41.4864,41.5548,40.4497,41.0472,6065370.0932974
2011-11-11,41.5585,42.1298,41.4405,41.9257,4591052.7762767
2011-11-14,41.2907,41.4021,40.5743,40.8693,4846704.245983
2011-11-15,40.637,41.2467,40.4862,40.9564,6654199.218102
2011-11-16,40.2353,40.7035,39.7829,39.8316,6265766.3771258
2011-11-17,39.7923,39.8784,38.6404,38.8932,7827118.5936715
2011-11-18,39.0618,39.207,38.5814,38.7275,5112836.1232374
2011-11-21,37.5737,37.7956,36.9659,37.5971,6704264.9204665
2011-11-22,37.1822,37.6542,36.9078,37.3555,5384146.8060555
2011-11-23,36.433,36.4976,35.9854,36.0397,6255157.8341823
2011-11-25,35.9123,36.3309,35.6997,35.7128,3689339.4396191
2011-11-28,37.8434,37.9614,37.0876,37.51,5982019.0863899
2011-11-29,37.5156,37.9399,37.2684,37.5156,3875314.0846961
2011-11-30,39.8606,40.5761,39.7239,40.4769,10913195.52399
2011-12-01,40.1688,40.6548,39.6696,39.8457,6753890.6913069
2011-12-02,41.3375,41.3872,40.4769,40.5471,6144705.1233544
2011-12-05,41.5417,41.877,40.8974,41.3132,4836603.9734412
2011-12-06,40.9564,41.4246,40.7316,40.9835,6141590.3654514
2011-12-07,40.7316,40.9985,40.3598,40.7578,5573152.9210285
2011-12-08,40.3598,40.446,39.3774,39.4636,6290360.8984763
2011-12-09,39.5507,40.6155,39.383,40.4085,6148386.880382
2011-12-12,39.2641,39.2641,38.6788,39.1039,5174271.706353
2011-12-13,39.0449,39.486,37.7095,37.9886,6907781.3011726
2011-12-14,37.6748,37.7526,36.9818,37.4248,9009263.7177092
2011-12-15,37.8762,37.9361,37.0408,37.1822,5362436.3988963
2011-12-16,37.7254,38.0541,37.2731,37.5737,6485893.3762546
2011-12-19,37.1214,37.2731,36.2101,36.2991,4590558.3872095
2011-12-20,37.5203,38.0541,37.5035,37.9942,5475275.6314634
2011-12-21,38.0213,38.1796,37.3808,38.1234,4924355.3633855
2011-12-22,38.0972,38.5926,37.9886,38.2742,5107263.3013328
2011-12-23,38.322,38.3931,38.0541,38.3126,1473740.7077414
2011-12-27,38.1393,38.3772,37.9258,38.1459,2057232.9933279
2011-12-28,38.1599,38.1983,37.0034,37.1148,3541880.158807
2011-12-29,37.3808,37.9071,37.2356,37.8546,3021127.2339843
2011-12-30,37.716,38.1843,37.6673,38.0326,2478697.0036462
2012-01-03,40.1809,40.5349,39.9936,40.2577,8727355.1698972
2012-01-04,40.0882,40.4123,39.7061,40.2708,4847693.0241175
2012-01-05,39.502,39.7586,39.1536,39.5132,3497294.3801854
2012-01-06,39.5731,39.604,38.9316,39.0122,3574733.0063906
2012-01-09,39.2809,39.3353,38.8558,39.1536,4227243.287115
2012-01-10,40.342,40.6286,40.1734,40.2353,6515837.5503627
2012-01-11,40.1154,40.6286,39.9712,40.4713,6165727.8705583
2012-01-12,40.9788,41.2467,40.5303,41.1324,8465319.3541155
2012-01-13,40.3626,40.4123,39.6162,40.3598,8172879.1445972
2012-01-17,41.4433,41.5623,40.9358,41.0837,7609579.9295296
2012-01-18,41.5585,42.1944,41.4621,42.1729,6367571.0165597
2012-01-19,42.378,42.4304,42.0942,42.274,7947475.1027682
2012-01-20,42.259,42.2974,41.8545,42.082,4890303.3820601
2012-01-23,42.3714,42.7666,42.2853,42.4482,4667795.2001669
2012-01-24,41.6559,42.1092,41.5323,42.0633,4279617.5621866
2012-01-25,41.8283,43.3154,41.6559,43.1534,7976731.6169211
2012-01-26,43.9185,44.1105,43.1328,43.3033,6587618.9988613
2012-01-27,43.0232,43.5093,42.938,43.1609,4867127.9602135
2012-01-30,42.6346,43.012,42.2918,42.776,4057042.1092108
2012-01-31,43.2948,43.3267,42.1701,42.776,6443649.2719837
2012-02-01,43.2405,43.7734,43.2218,43.3211,6864136.2499122
2012-02-02,43.7781,43.9494,43.3211,43.5617,6470812.9080119
2012-02-03,43.8371,44.28,43.7172,44.2351,6261702.3495019
2012-02-06,44.0356,44.1255,43.7734,44.0253,4407748.6863987
2012-02-07,43.764,44.0871,43.2414,44.0309,5075211.2999705
2012-02-08,43.6104,43.9607,43.0373,43.469,5373155.9925158
2012-02-09,43.277,43.2836,42.4979,42.8743,5973716.9805634
2012-02-10,41.4106,41.5913,41.1914,41.5145,6343912.9513905
2012-02-13,42.4042,42.4042,41.9519,42.2272,3269713.1044297
2012-02-14,41.6288,41.6794,40.8852,41.3478,4728150.1747815
2012-02-15,41.64,41.6503,40.7943,40.9639,6301539.6439293
2012-02-16,40.6155,41.4312,40.4919,41.4096,5417769.5338064
2012-02-17,41.3609,41.3731,40.6042,40.9845,4782462.4977083
2012-02-21,41.8311,42.2347,41.6794,41.9397,5418773.2610703
2012-02-22,41.6662,42.0221,41.6232,41.8695,4603444.5368061
2012-02-23,41.7814,42.0221,41.4583,41.8133,4977656.4844837
2012-02-24,41.9013,42.1429,41.7814,41.8863,4311183.7168414
2012-02-27,41.5192,42.1701,41.3947,42.0174,5280904.9146033
2012-02-28,42.2459,42.6393,42.1588,42.436,5170774.6778538
2012-02-29,43.0532,43.2433,41.7814,41.9509,7037530.1347516
2012-03-01,42.186,42.4819,42.0221,42.2085,3458023.0170877
2012-03-02,42.0109,42.0324,41.2673,41.508,2919857.5598262
2012-03-05,41.1043,41.1156,40.3673,40.5902,5126518.8478753
2012-03-06,39.5151,39.5291,39.0562,39.3034,6363271.0062493
2012-03-07,39.62,39.9365,39.4233,39.8213,2289743.2106263
2012-03-08,40.3851,40.5312,40.0835,40.416,4684117.51395
2012-03-09,40.3027,40.7766,40.1013,40.4862,4466336.4603518
2012-03-12,40.1931,40.4207,40.0938,40.1379,4656537.4378868
2012-03-13,40.6679,41.1952,40.579,41.169,8777368.5503086
2012-03-14,40.8533,40.9236,39.811,40.062,9073554.5845522
2012-03-15,40.445,40.7166,40.2624,40.607,6466527.846831
2012-03-16,40.8974,41.0613,40.7663,40.7878,5320622.615995
2012-03-19,40.9901,41.5295,40.8917,41.2345,4146174.1580404
2012-03-20,39.9786,40.0442,39.6733,39.871,7186566.548722
2012-03-21,39.4814,39.6733,39.2688,39.4121,3832656.7437752
2012-03-22,38.6291,38.7509,38.3182,38.6076,7872902.43824
2012-03-23,38.6535,39.2632,38.4437,39.089,5143312.0592364
2012-03-26,39.5104,39.7117,39.2416,39.6518,5506504.3629103
2012-03-27,39.5647,39.7286,39.0309,39.0356,3727233.3472164
2012-03-28,39.0225,39.0562,38.2058,38.6479,6680428.5335387
2012-03-29,38.2882,39.0356,38.2152,38.985,6076033.0937839
2012-03-30,39.6518,39.7548,39.2416,39.5366,5724585.4668927
2012-04-02,39.6621,40.6286,39.5366,40.3242,5317596.4850738
2012-04-03,40.0339,40.0564,38.7949,39.1864,13077233.640557
2012-04-04,38.3135,38.8595,37.953,38.1871,11503531.307485
2012-04-05,38.2152,39.0665,38.1834,38.2882,3449859.7246063
2012-04-09,37.7891,38.3135,37.7348,38.1721,2731347.9695104
2012-04-10,37.9811,38.2152,37.4276,37.6861,8275315.9186484
2012-04-11,38.3576,38.3847,37.7797,37.8649,4980573.7003188
2012-04-12,38.5252,39.3184,38.4774,39.2154,5767124.2825729
